work_id,state,mp_name,work_category,work_description,cost_estimate,implementing_agency,sanction_date,completion_days,payment_released_pct,status,is_synthetic_anomaly,anomaly_type,cost_ratio,completion_days_filled,completion_speed_ratio,vendor_concentration,expected_payment,payment_mismatch,iso_flag,iso_score,lof_flag,lof_score,risk_level,risk_score
W009936,Odisha,Shri Bhartruhari Mahtab,Street lighting,Street lighting at Pallavaram ward 19,608240.02,"Murty, Madan and Pai Works Dept",2023-12-17,182.0,0.725,Completed,False,,1.2464010948263577,182.0,1.0224719101123596,0.6797385620915033,1.0,-0.275,1,-0.09627832772825562,1,1.0316317534166957,Low,49.8
W009937,Odisha,Shri Bhartruhari Mahtab,Public toilet construction,Public toilet construction at Maheshtala ward 6,242259.37,Sama and Sons Works Dept,2023-07-31,289.0,0.83,Completed,False,,0.8667246714699425,289.0,1.6235955056179776,5.211328976034858,1.0,-0.17000000000000004,-1,0.09320658931525427,-1,1.336118426676092,High,98.5
W009938,Odisha,Shri Bhartruhari Mahtab,Public toilet construction,Public toilet construction at Salem ward 19,204251.72,Panchal-Choudhary Works Dept,2024-12-25,267.0,0.752,Completed,False,,0.7307457495417853,267.0,1.5,1.132897603485839,1.0,-0.248,1,-0.0686658718115446,1,0.9941245601926987,Low,42.8
W009939,Odisha,Shri Bhartruhari Mahtab,Playground development,Playground development at Ajmer ward 4,594498.47,Barad-Deo Works Dept,2023-06-19,72.0,0.81,Completed,False,,0.5179064232766789,72.0,0.4044943820224719,0.22657952069716777,1.0,-0.18999999999999995,1,-0.019682949132291183,1,1.1206372894881915,Low,90.3
W009940,Odisha,Shri Bhartruhari Mahtab,Library development,Library development at Nagercoil ward 6,645409.19,Sama and Sons Works Dept,2025-02-03,105.0,0.719,Completed,False,,0.9650804791492051,105.0,0.5898876404494382,5.211328976034858,1.0,-0.281,-1,0.06716153699626348,-1,1.4806038647577489,High,98.5
W009941,Odisha,Shri Bhartruhari Mahtab,Street lighting,Street lighting at Panipat ward 2,765197.76,Panchal-Choudhary Works Dept,2025-01-27,219.0,0.93,Completed,False,,1.5680377720339358,219.0,1.2303370786516854,1.132897603485839,1.0,-0.06999999999999995,1,-0.10443354306272434,1,1.0146201879139252,Low,38.0
W009942,Odisha,Shri Bhartruhari Mahtab,Health sub-centre upgrade,Health sub-centre upgrade at Rewa ward 3,2354044.26,Sama and Sons Works Dept,2024-11-05,,0.752,In Progress,False,,1.116373204787731,178.0,1.0,5.211328976034858,0.5,0.252,-1,0.0462736080809687,-1,1.2405790425792855,High,97.3
W009943,Odisha,Shri Bhartruhari Mahtab,School building repair,School building repair at Udaipur ward 19,803800.77,Panchal-Choudhary Works Dept,2024-10-05,113.0,0.859,Completed,False,,0.985902817501002,113.0,0.6348314606741573,1.132897603485839,1.0,-0.14100000000000001,1,-0.11619729850368615,1,0.9757415221556789,Low,12.4
W009944,Odisha,Shri Bhartruhari Mahtab,Public toilet construction,Public toilet construction at Bilaspur ward 14,492987.54,Panchal-Choudhary Works Dept,2024-08-31,207.0,0.924,Completed,False,,1.7637479353028744,207.0,1.1629213483146068,1.132897603485839,1.0,-0.07599999999999996,1,-0.08960917299162946,1,1.040481965003328,Low,56.6
W009945,Odisha,Shri Bhartruhari Mahtab,Drainage system,Drainage system at Suryapet ward 18,1651523.77,"Murty, Madan and Pai Works Dept",2023-05-28,298.0,0.955,Completed,False,,1.175965573464264,298.0,1.6741573033707866,0.6797385620915033,1.0,-0.04500000000000004,1,-0.05239306708533614,1,1.0528307232063556,Low,74.4
W009946,Odisha,Shri Bhartruhari Mahtab,Road construction,Road construction at Nadiad ward 1,1296301.67,"Agrawal, Khurana and Balakrishnan Works Dept",2024-04-16,130.0,0.705,Completed,False,,0.4832051139175556,130.0,0.7303370786516854,1.132897603485839,1.0,-0.29500000000000004,1,-0.062223996314673846,1,1.085379211368726,Low,77.8
W009947,Odisha,Shri Bhartruhari Mahtab,Public toilet construction,Public toilet construction at Hapur ward 5,376093.33,"Agrawal, Khurana and Balakrishnan Works Dept",2024-06-22,13.0,0.729,Completed,True,suspiciously_fast,1.3455387417472715,13.0,0.07303370786516854,1.132897603485839,1.0,-0.271,1,-0.009140723468916256,1,1.0429596052885892,Low,79.1
W009948,Odisha,Shri Bhartruhari Mahtab,Drinking water supply,Drinking water supply at Faridabad ward 16,438520.37,Sama and Sons Works Dept,2024-05-03,95.0,0.923,Completed,False,,0.43487470014687324,95.0,0.5337078651685393,5.211328976034858,1.0,-0.07699999999999996,-1,0.07201289853248816,-1,1.446763172401321,High,98.5
W009949,Jharkhand,Shri Chandra Prakash Choudhary,Road construction,Road construction at Vijayawada ward 14,1665711.5,"Buch, Kata and Naik Works Dept",2023-05-05,64.0,0.889,Completed,False,,0.5767966567203144,64.0,0.3595505617977528,0.417910447761194,1.0,-0.11099999999999999,1,-0.026002651251404774,1,1.1157341147399946,Low,89.0
W009950,Jharkhand,Shri Chandra Prakash Choudhary,Drainage system,Drainage system at Avadi ward 19,2334813.85,Sankar-Baria Works Dept,2024-07-26,6.0,0.795,Completed,True,suspiciously_fast,1.7105279661091826,6.0,0.033707865168539325,0.6268656716417911,1.0,-0.20499999999999996,-1,0.03196022821179467,-1,1.1630491453072367,High,95.4
W009951,Jharkhand,Shri Chandra Prakash Choudhary,Community hall construction,Community hall construction at Secunderabad ward 15,2477148.71,"Patla, Tandon and Kapoor Works Dept",2024-10-13,,0.732,In Progress,False,,0.5389081885627192,178.0,1.0,1.0447761194029852,0.5,0.23199999999999998,1,-0.1068955989400951,1,1.1117349076898724,Low,60.0
W009952,Jharkhand,Shri Chandra Prakash Choudhary,Library development,Library development at Muzaffarnagar ward 17,391323.65,"Patla, Tandon and Kapoor Works Dept",2024-01-01,,0.719,Sanctioned,False,,0.6952868194840676,178.0,1.0,1.0447761194029852,0.1,0.619,1,-0.09841916103129006,1,1.0320505609208699,Low,48.9
W009953,Jharkhand,Shri Chandra Prakash Choudhary,Health sub-centre upgrade,Health sub-centre upgrade at Patna ward 6,810341.71,"Patla, Tandon and Kapoor Works Dept",2023-11-19,280.0,0.83,Completed,False,,0.5590978820091659,280.0,1.5730337078651686,1.0447761194029852,1.0,-0.17000000000000004,1,-0.09411425312451482,1,0.9858857629362621,Low,27.1
W009954,Jharkhand,Shri Chandra Prakash Choudhary,School building repair,School building repair at Bhavnagar ward 6,520865.05,"Hans, Palla and Pall Works Dept",2024-11-27,266.0,0.912,Completed,False,,0.7500587836275849,266.0,1.4943820224719102,0.835820895522388,1.0,-0.08799999999999997,1,-0.09886142042434254,1,0.9918047865671289,Low,27.5
W009955,Jharkhand,Shri Chandra Prakash Choudhary,Health sub-centre upgrade,Health sub-centre upgrade at Gaya ward 5,2688579.98,Oommen-Buch Works Dept,2023-10-16,278.0,0.935,Completed,False,,1.854994447256387,278.0,1.5617977528089888,0.6268656716417911,1.0,-0.06499999999999995,1,-0.008130706717672354,-1,1.1969290006312767,Medium,94.2
W009956,Jharkhand,Shri Chandra Prakash Choudhary,Drinking water supply,Drinking water supply at Vijayanagaram ward 17,936764.71,"Patla, Tandon and Kapoor Works Dept",2023-07-05,,0.731,In Progress,False,,0.8310932148251021,178.0,1.0,1.0447761194029852,0.5,0.23099999999999998,1,-0.1427519045032966,-1,1.140656539411356,Medium,47.6
W009957,Jharkhand,Shri Chandra Prakash Choudhary,Community hall construction,Community hall construction at Kollam ward 5,4693952.78,"Hans, Palla and Pall Works Dept",2023-06-28,73.0,0.809,Completed,False,,1.0211779291477174,73.0,0.4101123595505618,0.835820895522388,1.0,-0.19099999999999995,1,-0.016879154307080313,1,1.0229246478101077,Low,70.7
W009958,Jharkhand,Shri Chandra Prakash Choudhary,Public toilet construction,Public toilet construction at Mango ward 15,134260.16,Oommen-Buch Works Dept,2023-04-26,152.0,0.953,Completed,False,,0.4378101399427173,152.0,0.8539325842696629,0.6268656716417911,1.0,-0.04700000000000004,1,-0.0752161810093851,1,0.9982847584694566,Low,42.6
W009959,Jharkhand,Shri Chandra Prakash Choudhary,Library development,Library development at Kharagpur ward 5,536751.56,"Buch, Kata and Naik Works Dept",2023-09-26,233.0,0.765,Completed,False,,0.9536767967014302,233.0,1.3089887640449438,0.417910447761194,1.0,-0.235,1,-0.06406668053863673,1,1.0352515932359712,Low,65.6
W009960,Jharkhand,Shri Chandra Prakash Choudhary,School building repair,School building repair at Kolhapur ward 13,1071452.06,Oommen-Buch Works Dept,2024-02-28,,0.971,In Progress,False,,1.542917937839888,178.0,1.0,0.6268656716417911,0.5,0.471,1,-0.07942422502493696,1,1.0387874724350872,Low,60.7
W009961,Jharkhand,Shri Chandra Prakash Choudhary,Street lighting,Street lighting at Ratlam ward 3,370331.04,Sankar-Baria Works Dept,2024-08-19,156.0,0.806,Completed,False,,0.8783154756698308,156.0,0.8764044943820225,0.6268656716417911,1.0,-0.19399999999999995,1,-0.10144433404395015,1,0.9916660879045363,Low,26.1
W009962,Jharkhand,Shri Chandra Prakash Choudhary,Playground development,Playground development at Dindigul ward 20,1211479.94,"Patla, Tandon and Kapoor Works Dept",2023-07-04,136.0,0.92,Completed,False,,1.215377326935604,136.0,0.7640449438202247,1.0447761194029852,1.0,-0.07999999999999996,1,-0.12164621411316112,1,1.0016032841942288,Low,22.1
W009963,Jharkhand,Shri Chandra Prakash Choudhary,Community hall construction,Community hall construction at Rourkela ward 10,1784171.41,"Hans, Palla and Pall Works Dept",2024-04-29,146.0,0.878,Completed,False,,0.38814972180192303,146.0,0.8202247191011236,0.835820895522388,1.0,-0.122,1,-0.07984238702355939,1,1.1070165603883075,Low,73.1
W009964,Jharkhand,Shri Chandra Prakash Choudhary,Community hall construction,Community hall construction at Bardhaman ward 9,5787690.28,Sankar-Baria Works Dept,2024-06-25,,0.779,Sanctioned,False,,1.2591225032900253,178.0,1.0,0.6268656716417911,0.1,0.679,-1,0.026371876475028477,-1,1.2157278016126665,High,96.4
W009965,Jharkhand,Shri Chandra Prakash Choudhary,Health sub-centre upgrade,Health sub-centre upgrade at Malegaon ward 5,2781185.31,"Hans, Palla and Pall Works Dept",2024-07-06,281.0,0.985,Completed,False,,1.9188877940097708,281.0,1.5786516853932584,0.835820895522388,1.0,-0.015000000000000013,1,-0.004647753042182234,-1,1.285818221775388,Medium,95.6
W009966,West Bengal,Shri Deepak (Dev) Adhikari,Public toilet construction,Public toilet construction at Jaipur ward 15,207661.46,"Kaur, Chacko and Sankar Works Dept",2024-05-04,78.0,0.926,Completed,False,,0.7389733573616011,78.0,0.43820224719101125,2.3780617678381257,1.0,-0.07399999999999995,1,-0.03474417124471718,1,1.0521822802318943,Low,78.2
W009967,West Bengal,Shri Deepak (Dev) Adhikari,Road construction,Road construction at Tadipatri ward 11,1564080.03,Vora-Dani Works Dept,2024-01-10,266.0,0.921,Completed,False,,0.5624914895598129,266.0,1.4943820224719102,0.8647497337593184,1.0,-0.07899999999999996,1,-0.08748954780147988,1,1.0328713642879852,Low,54.9
W009968,West Bengal,Shri Deepak (Dev) Adhikari,School building repair,School building repair at Srinagar ward 2,997419.97,"Sathe, Ramanathan and Dutta Works Dept",2024-01-27,,0.774,In Progress,False,,1.2741584756719806,178.0,1.0,1.5133120340788073,0.5,0.274,1,-0.14221579177366245,1,0.9717969601398186,Low,2.0
W009969,West Bengal,Shri Deepak (Dev) Adhikari,Playground development,Playground development at Kumbakonam ward 5,1402217.36,"Sathe, Ramanathan and Dutta Works Dept",2024-06-11,,0.944,Sanctioned,False,,1.2554436444037416,178.0,1.0,1.5133120340788073,0.1,0.844,1,-0.06621713331743073,1,0.9768998326652227,Low,36.2
W009970,West Bengal,Shri Deepak (Dev) Adhikari,Street lighting,Street lighting at Bijapur ward 13,383076.27,"Sathe, Ramanathan and Dutta Works Dept",2024-12-09,175.0,0.75,Completed,False,,0.7442278119289177,175.0,0.9831460674157303,1.5133120340788073,1.0,-0.25,1,-0.11695497599394622,1,1.0049208660755604,Low,26.2
W009971,West Bengal,Shri Deepak (Dev) Adhikari,Community hall construction,Community hall construction at Patna ward 13,1913840.55,Balakrishnan-Varkey Works Dept,2024-08-06,,0.873,In Progress,False,,0.5167922686317541,178.0,1.0,0.6485623003194888,0.5,0.373,1,-0.09729820897649849,1,1.0781513668180758,Low,61.2
W009972,West Bengal,Shri Deepak (Dev) Adhikari,Community hall construction,Community hall construction at Tadepalligudem ward 17,5901441.54,"Kaur, Chacko and Sankar Works Dept",2024-01-23,,0.947,In Progress,False,,1.5935597987273666,178.0,1.0,2.3780617678381257,0.5,0.44699999999999995,-1,0.033844946671677256,-1,1.3741822725003696,High,97.7
W009973,West Bengal,Shri Deepak (Dev) Adhikari,Public toilet construction,Public toilet construction at Cuttack ward 2,274335.86,Balakrishnan-Varkey Works Dept,2023-11-14,13.0,0.861,Completed,True,suspiciously_fast,0.9762374371676004,13.0,0.07303370786516854,0.6485623003194888,1.0,-0.139,1,-0.0050267372115258,1,1.012202913377463,Low,66.4
W009974,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Gandhidham ward 19,1059055.77,"Kaur, Chacko and Sankar Works Dept",2024-04-24,276.0,0.749,Completed,False,,0.6649774220344985,276.0,1.550561797752809,2.3780617678381257,1.0,-0.251,1,-0.018831127534187253,1,1.0322725471084966,Low,74.3
W009975,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Salem ward 11,1464162.32,"Sathe, Ramanathan and Dutta Works Dept",2023-10-07,297.0,0.839,Completed,False,,0.9193424110173636,297.0,1.6685393258426966,1.5133120340788073,1.0,-0.16100000000000003,1,-0.0727825012948854,1,1.0513248707115355,Low,67.3
W009976,West Bengal,Shri Deepak (Dev) Adhikari,School building repair,School building repair at Thrissur ward 1,3231014.799606584,"Sathe, Ramanathan and Dutta Works Dept",2023-12-18,61.0,0.986,Completed,True,cost_inflation,4.127473898422482,61.0,0.34269662921348315,1.5133120340788073,1.0,-0.014000000000000012,-1,0.06823218376554674,-1,1.1686430873220608,High,96.3
W009977,West Bengal,Shri Deepak (Dev) Adhikari,Community hall construction,Community hall construction at Berhampur ward 2,4217528.85,"Kaur, Chacko and Sankar Works Dept",2025-01-14,,0.882,In Progress,False,,1.138854698428964,178.0,1.0,2.3780617678381257,0.5,0.382,1,-0.035790948604459416,1,1.0988350516581291,Low,86.1
W009978,West Bengal,Shri Deepak (Dev) Adhikari,Health sub-centre upgrade,Health sub-centre upgrade at Aizawl ward 17,907259.43,Vora-Dani Works Dept,2024-10-13,66.0,0.999,Completed,False,,0.44838246982480356,66.0,0.3707865168539326,0.8647497337593184,1.0,-0.0010000000000000009,1,-0.03960422415321424,1,1.0629361191572544,Low,79.9
W009979,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Mysore ward 12,2045689.89,"Kaur, Chacko and Sankar Works Dept",2024-09-21,,0.963,In Progress,False,,1.2844815427748784,178.0,1.0,2.3780617678381257,0.5,0.46299999999999997,1,-0.06670421448557651,1,1.0481764558844424,Low,68.7
W009980,West Bengal,Shri Deepak (Dev) Adhikari,Community hall construction,Community hall construction at Saharanpur ward 18,3364351.85,Bhargava Group Works Dept,2024-06-11,126.0,0.851,Completed,False,,0.9084722470933845,126.0,0.7078651685393258,0.6485623003194888,1.0,-0.14900000000000002,1,-0.06297784429314768,1,1.070780688192594,Low,75.2
W009981,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Ulhasnagar ward 16,1544167.62,"Sathe, Ramanathan and Dutta Works Dept",2024-12-18,,0.758,In Progress,False,,0.9695774596806618,178.0,1.0,1.5133120340788073,0.5,0.258,1,-0.14223804734610473,1,1.0137898810357282,Low,22.2
W009982,West Bengal,Shri Deepak (Dev) Adhikari,School building repair,School building repair at Narasaraopet ward 6,889489.16,"Kaur, Chacko and Sankar Works Dept",2024-03-23,247.0,0.971,Completed,False,,1.1362817933476412,247.0,1.3876404494382022,2.3780617678381257,1.0,-0.029000000000000026,1,-0.05768593884864365,1,1.1133496015347475,Low,81.9
W009983,West Bengal,Shri Deepak (Dev) Adhikari,Road construction,Road construction at Rewa ward 6,1323858.62,Bhargava Group Works Dept,2024-02-05,114.0,0.726,Completed,False,,0.47610045064663237,114.0,0.6404494382022472,0.6485623003194888,1.0,-0.274,1,-0.04584199794266425,1,1.0857469743192316,Low,82.4
W009984,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Ambarnath ward 16,1976437.81,"Kaur, Chacko and Sankar Works Dept",2024-05-18,191.0,0.782,Completed,False,,1.240998403422428,191.0,1.0730337078651686,2.3780617678381257,1.0,-0.21799999999999997,1,-0.06899010390545807,1,1.0429735673062932,Low,66.3
W009985,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Ulhasnagar ward 15,1747725.08,"Kaur, Chacko and Sankar Works Dept",2023-06-03,,0.909,In Progress,False,,1.0973904784291366,178.0,1.0,2.3780617678381257,0.5,0.40900000000000003,1,-0.08271831740838853,1,1.0353409693590683,Low,58.2
W009986,West Bengal,Shri Deepak (Dev) Adhikari,Health sub-centre upgrade,Health sub-centre upgrade at Patiala ward 11,1372585.83,Vora-Dani Works Dept,2024-08-05,297.0,0.945,Completed,False,,0.6783543980379768,297.0,1.6685393258426966,0.8647497337593184,1.0,-0.05500000000000005,1,-0.06788263203817896,1,1.0535076096079028,Low,69.6
W009987,West Bengal,Shri Deepak (Dev) Adhikari,Road construction,Road construction at Shahjahanpur ward 1,2559964.74,"Kaur, Chacko and Sankar Works Dept",2024-09-05,87.0,0.961,Completed,False,,0.9206423918239012,87.0,0.4887640449438202,2.3780617678381257,1.0,-0.039000000000000035,1,-0.031621061295745934,1,1.0863916108466007,Low,85.4
W009988,West Bengal,Shri Deepak (Dev) Adhikari,Health sub-centre upgrade,Health sub-centre upgrade at Mira-Bhayandar ward 20,2431904.53,"Sathe, Ramanathan and Dutta Works Dept",2024-06-23,,0.961,In Progress,False,,1.2018870495945444,178.0,1.0,1.5133120340788073,0.5,0.46099999999999997,1,-0.10503699298760494,1,1.0232168395779628,Low,41.8
W009989,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Mirzapur ward 20,540322.76,Vora-Dani Works Dept,2023-07-20,,0.773,In Progress,False,,0.339266775357227,178.0,1.0,0.8647497337593184,0.5,0.273,1,-0.10196840276591124,1,1.0035353017727484,Low,32.5
W009990,West Bengal,Shri Deepak (Dev) Adhikari,School building repair,School building repair at Mango ward 19,290007.94,"Kaur, Chacko and Sankar Works Dept",2024-01-16,165.0,0.833,Completed,False,,0.37047190338806957,165.0,0.9269662921348315,2.3780617678381257,1.0,-0.16700000000000004,1,-0.05721084108718116,1,1.0235203934486343,Low,63.0
W009991,West Bengal,Shri Deepak (Dev) Adhikari,Playground development,Playground development at Kirari Suleman Nagar ward 7,1645944.17,Bhargava Group Works Dept,2023-09-06,178.0,0.84,Completed,False,,1.4736589392031856,178.0,1.0,0.6485623003194888,1.0,-0.16000000000000003,1,-0.11561674838192415,1,0.9936677288185672,Low,20.3
W009992,West Bengal,Shri Deepak (Dev) Adhikari,Drinking water supply,Drinking water supply at Medininagar ward 5,1319655.65,"Kaur, Chacko and Sankar Works Dept",2023-04-21,284.0,0.798,Completed,False,,1.5006029961375202,284.0,1.595505617977528,2.3780617678381257,1.0,-0.20199999999999996,1,-0.010451427332372476,1,1.0573704525835492,Low,82.9
W009993,West Bengal,Shri Deepak (Dev) Adhikari,Drainage system,Drainage system at Bhubaneswar ward 11,1179140.15,Balakrishnan-Varkey Works Dept,2024-12-18,224.0,0.969,Completed,False,,0.7403779851597162,224.0,1.2584269662921348,0.6485623003194888,1.0,-0.031000000000000028,1,-0.10082339467471219,1,1.0995136758667492,Low,62.0
